ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
24033282,中古マンション等,,24205,三重県,桑名市,新西方,桑名,30分?60分,３ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第3四半期,未改装,,7.342422680822207
24005249,中古マンション等,,24202,三重県,四日市市,沖の島町,四日市,7,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2021年第4四半期,未改装,,7.230448921378274
24043724,中古マンション等,,24201,三重県,津市,藤方,阿漕,28,２ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2012年第1四半期,,,6.812913356642856
24068018,中古マンション等,,24207,三重県,鈴鹿市,岡田,平田町,10,２ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第2四半期,未改装,,6.278753600952829
24067791,中古マンション等,,24205,三重県,桑名市,明正町,益生,3,３ＬＤＫ,80,,,,平成16年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第2四半期,未改装,,7.361727836017593
24001177,中古マンション等,,24201,三重県,津市,上浜町,津,7,３ＬＤＫ,75,,,,平成18年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.361727836017593
24051251,中古マンション等,,24205,三重県,桑名市,新西方,桑名,30分?60分,３ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第3四半期,,,7.204119982655925
24017121,中古マンション等,,24207,三重県,鈴鹿市,東旭が丘,白子,26,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第4四半期,未改装,,7.230448921378274
24052723,中古マンション等,,24207,三重県,鈴鹿市,神戸,鈴鹿市,6,２ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第1四半期,改装済,,6.982271233039568
24034134,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,11,４ＬＤＫ,75,,,,平成9年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第1四半期,改装済,,7.146128035678238
24033825,中古マンション等,,24201,三重県,津市,一身田上津部田,津,23,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第1四半期,未改装,,7.3222192947339195
24051813,中古マンション等,,24202,三重県,四日市市,鵜の森,近鉄四日市,6,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第1四半期,未改装,,7.342422680822207
24046873,中古マンション等,,24207,三重県,鈴鹿市,東旭が丘,白子,24,４ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第3四半期,未改装,,7.278753600952829
24005746,中古マンション等,,24202,三重県,四日市市,川原町,川原町,13,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2019年第2四半期,未改装,,6.342422680822207
24057749,中古マンション等,,24205,三重県,桑名市,中央町,桑名,12,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第4四半期,改装済,,7.079181246047625
24017125,中古マンション等,,24207,三重県,鈴鹿市,東旭が丘,白子,30分?60分,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第3四半期,未改装,,7.176091259055681
24036259,中古マンション等,,24207,三重県,鈴鹿市,寺家,磯山,15,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,第１種低層住居専用地域,60.0,100.0,2010年第1四半期,未改装,,6.0
24004429,中古マンション等,,24201,三重県,津市,南丸之内,津新町,2,２ＬＤＫ,60,,,,平成22年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.301029995663981
24060648,中古マンション等,,24205,三重県,桑名市,大字東方,桑名,11,３ＬＤＫ,70,,,,平成6年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第3四半期,改装済,,7.113943352306837
24031188,中古マンション等,,24202,三重県,四日市市,安島,近鉄四日市,6,４ＬＤＫ,90,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第3四半期,未改装,,7.491361693834273
24037444,中古マンション等,,24202,三重県,四日市市,城山町,阿倉川,3,２ＤＫ,60,,,,平成23年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第1四半期,未改装,,7.361727836017593
24016624,中古マンション等,,24207,三重県,鈴鹿市,竹野,三日市,7,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第1四半期,未改装,,7.079181246047625
24014762,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,13,４ＬＤＫ,80,,,,平成4年,ＳＲＣ,住宅,その他,,,,工業地域,60.0,200.0,2020年第3四半期,,,7.146128035678238
24030057,中古マンション等,,24202,三重県,四日市市,平町,川越富洲原,7,３ＬＤＫ,60,,,,昭和64年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第2四半期,未改装,,6.812913356642856
