ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4030226,中古マンション等,,4105,宮城県,仙台市泉区,市名坂,八乙女,11,２ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2020年第2四半期,未改装,,7.414973347970818
4035913,中古マンション等,,4105,宮城県,仙台市泉区,七北田,泉中央,25,３ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,未改装,,6.903089986991944
4039671,中古マンション等,,4104,宮城県,仙台市太白区,長町,太子堂,5,２ＬＤＫ＋Ｓ,65,,,,平成7年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第3四半期,未改装,,7.230448921378274
4012525,中古マンション等,,4101,宮城県,仙台市青葉区,鷺ケ森,北仙台,26,３ＬＤＫ,80,,,,平成4年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,80.0,2012年第2四半期,未改装,,7.041392685158225
4005705,中古マンション等,,4101,宮城県,仙台市青葉区,中山,北仙台,30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第1四半期,未改装,,7.041392685158225
4011372,中古マンション等,,4102,宮城県,仙台市宮城野区,新田東,小鶴新田,4,３ＬＤＫ,60,,,,平成16年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2021年第2四半期,改装済,,7.3979400086720375
4027756,中古マンション等,,4102,宮城県,仙台市宮城野区,福室,陸前高砂,3,４ＤＫ,65,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,,,6.8750612633917
4010856,中古マンション等,,4102,宮城県,仙台市宮城野区,栄,中野栄,4,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第1四半期,改装済,,7.3222192947339195
4038472,中古マンション等,,4102,宮城県,仙台市宮城野区,福室,陸前高砂,8,２Ｋ,40,,,,昭和57年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,6.230448921378274
4035641,中古マンション等,,4105,宮城県,仙台市泉区,みずほ台,八乙女,9,３ＬＤＫ,55,,,,平成9年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第3四半期,未改装,調停・競売等,7.113943352306837
4034218,中古マンション等,,4102,宮城県,仙台市宮城野区,幸町,東照宮,13,２ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,,7.2552725051033065
4003857,中古マンション等,,4101,宮城県,仙台市青葉区,国分町,勾当台公園,4,１Ｋ,25,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第4四半期,未改装,,6.748188027006201
4006592,中古マンション等,,4101,宮城県,仙台市青葉区,錦ケ丘,愛子,28,３ＬＤＫ,100,,,,平成7年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第4四半期,改装済,,7.146128035678238
