ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
46048083,中古マンション等,,46201,鹿児島県,鹿児島市,谷山中央,慈眼寺,13,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,未改装,,7.204119982655925
46034304,中古マンション等,,46201,鹿児島県,鹿児島市,上荒田町,鹿児島中央,15,３ＬＤＫ,70,,,,平成16年,ＳＲＣ,住宅,住宅,,,,,,,2014年第3四半期,未改装,,7.361727836017593
46079554,中古マンション等,,46201,鹿児島県,鹿児島市,下荒田,鹿児島中央,30分?60分,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,,,2008年第4四半期,未改装,,6.3222192947339195
46035265,中古マンション等,,46201,鹿児島県,鹿児島市,天保山町,鹿児島中央,29,３ＬＤＫ,85,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第3四半期,改装済,,7.361727836017593
46001127,中古マンション等,,46201,鹿児島県,鹿児島市,上福元町,谷山(ＪＲ),16,４ＬＤＫ,80,,,,平成28年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第2四半期,未改装,,7.414973347970818
46034571,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池新町,涙橋,11,３ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第2四半期,未改装,,6.8750612633917
46040297,中古マンション等,,46215,鹿児島県,薩摩川内市,大小路町,上川内,25,４ＬＤＫ,85,,,,平成15年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第4四半期,改装済,,7.278753600952829
46034286,中古マンション等,,46201,鹿児島県,鹿児島市,高麗町,鹿児島中央,19,,65,,,,,ＳＲＣ,住宅,,,,,,,,2010年第2四半期,,,7.3222192947339195
46008262,中古マンション等,,46203,鹿児島県,鹿屋市,大手町,,,４ＬＤＫ,95,,,,平成22年,ＲＣ,住宅,住宅,,,,市街化区域及び市街化調整区域外の都市計画区域,,,2019年第1四半期,未改装,,7.176091259055681
46001754,中古マンション等,,46201,鹿児島県,鹿児島市,甲突町,鹿児島中央,24,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第1四半期,未改装,,7.380211241711606
46004691,中古マンション等,,46201,鹿児島県,鹿児島市,天保山町,鹿児島中央,30分?60分,４ＬＤＫ,90,,,,平成12年,ＳＲＣ,,,,,,,,,2021年第4四半期,未改装,,7.414973347970818
46003960,中古マンション等,,46201,鹿児島県,鹿児島市,武,鹿児島中央,9,４ＬＤＫ,95,,,,平成17年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第2四半期,未改装,,7.556302500767288
46005649,中古マンション等,,46201,鹿児島県,鹿児島市,東千石町,鹿児島,25,３ＬＤＫ,75,,,,平成18年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.477121254719663
46035356,中古マンション等,,46201,鹿児島県,鹿児島市,南林寺町,鹿児島中央,25,１Ｋ,25,,,,平成3年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第2四半期,改装済,,6.643452676486188
46061629,中古マンション等,,46201,鹿児島県,鹿児島市,堀江町,鹿児島,18,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第3四半期,改装済,,7.2552725051033065
46079025,中古マンション等,,46201,鹿児島県,鹿児島市,泉町,鹿児島中央,26,４ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,7.380211241711606
46034818,中古マンション等,,46201,鹿児島県,鹿児島市,郡元,郡元(ＪＲ),1,３ＬＤＫ,65,,,,平成16年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第4四半期,改装済,,7.361727836017593
46004814,中古マンション等,,46201,鹿児島県,鹿児島市,唐湊,郡元(ＪＲ),23,,70,,,,平成6年,ＳＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第1四半期,,,7.204119982655925
46002073,中古マンション等,,46201,鹿児島県,鹿児島市,小松原,谷山(ＪＲ),9,２ＬＤＫ,55,,,,平成2年,ＳＲＣ,住宅,住宅,,,,,,,2017年第4四半期,改装済,,7.041392685158225
46045579,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池新町,南鹿児島,16,４ＬＤＫ,90,,,,昭和59年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第3四半期,改装済,,7.113943352306837
46080668,中古マンション等,,46201,鹿児島県,鹿児島市,山之口町,鹿児島中央,20,３ＬＤＫ,65,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第3四半期,未改装,,7.0
46051504,中古マンション等,,46201,鹿児島県,鹿児島市,与次郎,南鹿児島,21,３ＬＤＫ,75,,,,平成20年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,7.301029995663981
46007557,中古マンション等,,46201,鹿児島県,鹿児島市,与次郎,南鹿児島,25,４ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,住宅,,,,,,,2017年第4四半期,未改装,,7.380211241711606
46065419,中古マンション等,,46201,鹿児島県,鹿児島市,宇宿,,,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,,,,2009年第1四半期,未改装,,6.361727836017593
46020197,中古マンション等,,46218,鹿児島県,霧島市,国分中央,国分(鹿児島),7,３ＬＤＫ,80,,,,平成20年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.079181246047625
46003294,中古マンション等,,46201,鹿児島県,鹿児島市,新屋敷町,新屋敷,3,２ＬＤＫ,80,,,,,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,7.57978359661681
46003230,中古マンション等,,46201,鹿児島県,鹿児島市,新照院町,鹿児島中央,16,２ＬＤＫ,55,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第3四半期,改装済,,7.113943352306837
46038356,中古マンション等,,46201,鹿児島県,鹿児島市,谷山中央,谷山(ＪＲ),3,１ＤＫ,25,,,,昭和49年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,5.176091259055681
46047599,中古マンション等,,46201,鹿児島県,鹿児島市,南林寺町,鹿児島中央,26,１ＤＫ,65,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第4四半期,未改装,,6.3979400086720375
46080122,中古マンション等,,46201,鹿児島県,鹿児島市,常盤,鹿児島中央,21,４ＬＤＫ,85,,,,昭和62年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,80.0,2008年第2四半期,改装済,,7.176091259055681
46048973,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池新町,南鹿児島,15,３ＬＤＫ,60,,,,昭和52年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第4四半期,改装済,,7.079181246047625
46001176,中古マンション等,,46201,鹿児島県,鹿児島市,上本町,鹿児島,3,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.491361693834273
46003748,中古マンション等,,46201,鹿児島県,鹿児島市,田上,鹿児島中央,30分?60分,２ＬＤＫ,50,,,,,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,改装済,,7.113943352306837
46001718,中古マンション等,,46201,鹿児島県,鹿児島市,甲突町,鹿児島中央,29,２ＬＤＫ,60,,,,,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2021年第2四半期,,,7.380211241711606
46006125,中古マンション等,,46201,鹿児島県,鹿児島市,船津町,鹿児島中央,21,１ＬＤＫ,45,,,,昭和52年,,住宅,住宅,,,,商業地域,80.0,500.0,2020年第2四半期,改装済,,7.0
46068665,中古マンション等,,46201,鹿児島県,鹿児島市,谷山中央,谷山(ＪＲ),7,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第1四半期,未改装,,6.431363764158987
46052303,中古マンション等,,46201,鹿児島県,鹿児島市,照国町,鹿児島中央,18,２ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,7.477121254719663
46001191,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池,郡元(ＪＲ),15,３ＬＤＫ,65,,,,平成11年,,,住宅,,,,,,,2020年第3四半期,改装済,,7.380211241711606
46005198,中古マンション等,,46201,鹿児島県,鹿児島市,西千石町,鹿児島中央,15,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第2四半期,改装済,,7.380211241711606
46061747,中古マンション等,,46201,鹿児島県,鹿児島市,松原町,鹿児島中央,24,２ＬＤＫ,55,,,,昭和50年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第3四半期,改装済,,6.954242509439325
46080224,中古マンション等,,46201,鹿児島県,鹿児島市,西田,鹿児島中央,3,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,6.6020599913279625
46038762,中古マンション等,,46201,鹿児島県,鹿児島市,西田,鹿児島中央,4,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,未改装,,6.643452676486188
46020296,中古マンション等,,46218,鹿児島県,霧島市,国分中央,国分(鹿児島),2,３ＬＤＫ,80,,,,平成25年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,7.414973347970818
46005148,中古マンション等,,46201,鹿児島県,鹿児島市,西坂元町,鹿児島,18,４ＬＤＫ,85,,,,,,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2021年第3四半期,未改装,,7.176091259055681
46002624,中古マンション等,,46201,鹿児島県,鹿児島市,下荒田,鹿児島中央,28,２ＬＤＫ,55,,,,令和2年,,,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,7.447158031342219
46037579,中古マンション等,,46201,鹿児島県,鹿児島市,下荒田,鹿児島中央,29,２ＤＫ,45,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,未改装,,6.924279286061882
46000068,中古マンション等,,46201,鹿児島県,鹿児島市,荒田,鹿児島中央,21,３ＬＤＫ,65,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,,,,2017年第2四半期,改装済,,7.301029995663981
46006364,中古マンション等,,46201,鹿児島県,鹿児島市,松原町,鹿児島,24,３ＬＤＫ,60,,,,平成31年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第1四半期,未改装,,7.491361693834273
46033928,中古マンション等,,46201,鹿児島県,鹿児島市,泉町,鹿児島中央,29,３ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,,7.3979400086720375
46000441,中古マンション等,,46201,鹿児島県,鹿児島市,上荒田町,鹿児島中央,14,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,,,,2019年第3四半期,未改装,,7.2552725051033065
46005015,中古マンション等,,46201,鹿児島県,鹿児島市,南林寺町,鹿児島中央,20,３ＬＤＫ,70,,,,,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第4四半期,未改装,,7.342422680822207
46065922,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池新町,南鹿児島,24,３ＬＤＫ,65,,,,昭和52年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第4四半期,,,6.977723605288848
46050019,中古マンション等,,46201,鹿児島県,鹿児島市,堀江町,鹿児島中央,26,２ＬＤＫ,55,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第1四半期,未改装,,7.176091259055681
46079923,中古マンション等,,46201,鹿児島県,鹿児島市,武,鹿児島中央,11,４ＬＤＫ,80,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,未改装,,7.462397997898956
46000753,中古マンション等,,46201,鹿児島県,鹿児島市,小川町,鹿児島,4,４ＬＤＫ,80,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.431363764158987
46050207,中古マンション等,,46201,鹿児島県,鹿児島市,清水町,鹿児島,14,３ＬＤＫ,90,,,,,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第2四半期,未改装,,7.447158031342219
46004693,中古マンション等,,46201,鹿児島県,鹿児島市,天保山町,鹿児島中央,30分?60分,３ＬＤＫ,65,,,,平成14年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2021年第3四半期,未改装,,7.301029995663981
46005554,中古マンション等,,46201,鹿児島県,鹿児島市,東郡元町,南鹿児島,11,３ＬＤＫ,70,,,,平成26年,ＲＣ,住宅,住宅,,,,,,,2019年第3四半期,未改装,,7.462397997898956
46003275,中古マンション等,,46201,鹿児島県,鹿児島市,新屋敷町,鹿児島中央,19,１Ｋ,20,,,,昭和64年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2020年第3四半期,改装済,,6.2552725051033065
46036790,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池,郡元(ＪＲ),9,４ＬＤＫ,85,,,,昭和64年,ＲＣ,住宅,,,,,,,,2011年第3四半期,未改装,,7.278753600952829
46006023,中古マンション等,,46201,鹿児島県,鹿児島市,平之町,鹿児島中央,10,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2022年第1四半期,未改装,,7.3222192947339195
46004668,中古マンション等,,46201,鹿児島県,鹿児島市,照国町,鹿児島中央,25,３ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2020年第1四半期,改装済,,7.3222192947339195
46048196,中古マンション等,,46201,鹿児島県,鹿児島市,谷山中央,谷山(ＪＲ),8,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,未改装,,7.2552725051033065
46057510,中古マンション等,,46201,鹿児島県,鹿児島市,泉町,鹿児島中央,29,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.301029995663981
46079438,中古マンション等,,46201,鹿児島県,鹿児島市,小松原,,,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,,,,2008年第1四半期,未改装,,7.431363764158987
