ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
29004167,中古マンション等,,29201,奈良県,奈良市,法蓮町,新大宮,10,３ＬＤＫ,70,,,,昭和60年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第3四半期,改装済,,7.113943352306837
29029857,中古マンション等,,29203,奈良県,大和郡山市,小泉町,大和小泉,6,３ＬＤＫ,60,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第3四半期,改装済,,6.986771734266245
29017505,中古マンション等,,29201,奈良県,奈良市,西大寺国見町,大和西大寺,4,３ＬＤＫ,65,,,,平成16年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第4四半期,未改装,,7.278753600952829
29024854,中古マンション等,,29209,奈良県,生駒市,壱分町,一分,5,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第1四半期,未改装,,6.857332496431268
29021105,中古マンション等,,29209,奈良県,生駒市,辻町,東生駒,5,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第4四半期,未改装,,7.361727836017593
29000431,中古マンション等,,29201,奈良県,奈良市,大宮町,新大宮,7,,60,,,,昭和56年,ＳＲＣ,,,,,,商業地域,80.0,400.0,2018年第2四半期,,,6.8512583487190755
29000882,中古マンション等,,29201,奈良県,奈良市,学園大和町,富雄,9,３ＬＤＫ,70,,,,平成20年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第1四半期,改装済,,7.230448921378274
29039373,中古マンション等,,29203,奈良県,大和郡山市,柳町,近鉄郡山,9,４ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,7.414973347970818
29020995,中古マンション等,,29205,奈良県,橿原市,内膳町,大和八木,4,４ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.380211241711606
29004238,中古マンション等,,29201,奈良県,奈良市,山陵町,大和西大寺,7,４ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,未改装,,7.505149978319906
29019118,中古マンション等,,29201,奈良県,奈良市,三碓,富雄,5,３ＬＤＫ,65,,,,平成16年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第2四半期,未改装,,7.176091259055681
