ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
2012178,中古マンション等,,2201,青森県,青森市,安方,青森,10,,50,,,,昭和59年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,改装済,,6.892094602690481
2009901,中古マンション等,,2201,青森県,青森市,南佃,東青森,6,２ＬＤＫ,90,,,,平成30年,,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第1四半期,未改装,,7.301029995663981
2017141,中古マンション等,,2202,青森県,弘前市,大字山道町,弘前,14,３ＬＤＫ,65,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,未改装,,6.929418925714293
2009891,中古マンション等,,2201,青森県,青森市,南佃,東青森,6,２ＬＤＫ,80,,,,平成30年,,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第1四半期,未改装,,7.2552725051033065
2018430,中古マンション等,,2202,青森県,弘前市,大字品川町,弘前,13,２ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第4四半期,改装済,,7.079181246047625
2020518,中古マンション等,,2203,青森県,八戸市,大字窪町,本八戸,9,２ＤＫ,45,,,,平成2年,ＳＲＣ,,その他,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.544068044350276
2001697,中古マンション等,,2201,青森県,青森市,勝田,青森,30分?60分,１ＤＫ,45,,,,昭和64年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第4四半期,未改装,,6.278753600952829
2015162,中古マンション等,,2202,青森県,弘前市,大字鉄砲町,弘前,17,１Ｋ,20,,,,,,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,5.954242509439325
2011819,中古マンション等,,2202,青森県,弘前市,大字徒町,弘前,13,３ＬＤＫ,60,,,,昭和59年,,,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,6.491361693834273
2005605,中古マンション等,,2201,青森県,青森市,桂木,筒井(青森),24,２ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,,,6.897627091290442
2022320,中古マンション等,,2202,青森県,弘前市,大字松森町,弘前,10,２ＤＫ,50,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第3四半期,未改装,,6.653212513775344
2017199,中古マンション等,,2202,青森県,弘前市,大字鉄砲町,中央弘前,10,３ＤＫ,50,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,未改装,,6.6020599913279625
2014102,中古マンション等,,2201,青森県,青森市,南佃,東青森,15,４ＬＤＫ,85,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第4四半期,未改装,,6.892094602690481
2020008,中古マンション等,,2202,青森県,弘前市,大字鉄砲町,弘前,19,１Ｋ,20,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,改装済,,6.342422680822207
2015170,中古マンション等,,2202,青森県,弘前市,大字鉄砲町,弘前,18,,25,,,,,,,その他,,,,,,,2018年第1四半期,未改装,,7.146128035678238
2014134,中古マンション等,,2201,青森県,青森市,本町,青森,19,２ＬＤＫ,45,,,,平成3年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,6.778151250383644
2010422,中古マンション等,,2201,青森県,青森市,安方,青森,13,３ＬＤＫ,70,,,,平成17年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.3222192947339195
2019097,中古マンション等,,2203,青森県,八戸市,内丸,本八戸,6,４ＬＤＫ,95,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.301029995663981
2021274,中古マンション等,,2203,青森県,八戸市,小中野,小中野,4,２ＬＤＫ,60,,,,平成11年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,改装済,,7.079181246047625
2011676,中古マンション等,,2202,青森県,弘前市,大字大町,弘前,7,３ＬＤＫ,70,,,,,,,,,,,,,,2019年第1四半期,,,7.361727836017593
2016112,中古マンション等,,2202,青森県,弘前市,大字一番町,弘前,21,１ＤＫ,30,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,改装済,,6.698970004336019
2022897,中古マンション等,,2202,青森県,弘前市,大字山道町,弘前,15,１Ｋ,25,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,未改装,調停・競売等,6.361727836017593
2005477,中古マンション等,,2201,青森県,青森市,堤町,青森,30分?60分,１ＬＤＫ,30,,,,平成2年,ＳＲＣ,,その他,,,,商業地域,80.0,400.0,2020年第3四半期,改装済,,6.544068044350276
2017303,中古マンション等,,2202,青森県,弘前市,大字亀甲町,弘前,28,４ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,未改装,調停・競売等,6.724275869600789
2010375,中古マンション等,,2201,青森県,青森市,安方,青森,9,１ＬＤＫ,30,,,,昭和63年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,未改装,,6.7160033436347994
2000523,中古マンション等,,2201,青森県,青森市,大字浅虫,浅虫温泉,6,,50,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第3四半期,改装済,,6.812913356642856
2015948,中古マンション等,,2202,青森県,弘前市,大字城東中央,弘前,13,３ＬＤＫ,55,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,改装済,,6.977723605288848
2009593,中古マンション等,,2201,青森県,青森市,安方,青森,16,２ＤＫ,45,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,改装済,,6.812913356642856
2015516,中古マンション等,,2202,青森県,弘前市,大字土手町,弘前,16,４ＬＤＫ,100,,,,平成20年,,住宅,住宅,,,,商業地域,80.0,600.0,2018年第2四半期,未改装,,7.556302500767288
