ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
21055389,中古マンション等,,21213,岐阜県,各務原市,蘇原六軒町,六軒(岐阜),4,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第1四半期,未改装,,7.204119982655925
21031054,中古マンション等,,21201,岐阜県,岐阜市,河渡,穂積,30分?60分,３ＬＤＫ,75,,,,平成8年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第3四半期,,,6.892094602690481
21031269,中古マンション等,,21201,岐阜県,岐阜市,清,岐阜,19,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第2四半期,未改装,,7.079181246047625
21019486,中古マンション等,,21213,岐阜県,各務原市,蘇原月丘町,蘇原,6,２ＬＤＫ,55,,,,昭和50年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2021年第4四半期,,,6.544068044350276
21001536,中古マンション等,,21201,岐阜県,岐阜市,加納水野町,岐阜,8,１Ｋ,15,,,,平成2年,ＲＣ,,その他,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,6.380211241711606
21039957,中古マンション等,,21204,岐阜県,多治見市,太平町,多治見,16,３ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第2四半期,改装済,,7.113943352306837
21062885,中古マンション等,,21204,岐阜県,多治見市,虎渓山町,多治見,21,４ＬＤＫ,95,,,,平成16年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第4四半期,未改装,,7.204119982655925
21078621,中古マンション等,,21201,岐阜県,岐阜市,柳津町本郷,柳津(岐阜),8,３ＬＤＫ,95,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,改装済,,7.230448921378274
21076059,中古マンション等,,21201,岐阜県,岐阜市,鏡島南,西岐阜,25,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第3四半期,改装済,,7.204119982655925
21038881,中古マンション等,,21201,岐阜県,岐阜市,細畑,岐阜,30分?60分,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第3四半期,未改装,,6.869231719730976
21011254,中古マンション等,,21204,岐阜県,多治見市,脇之島町,多治見,30分?60分,４ＬＤＫ,80,,,,平成5年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2021年第1四半期,未改装,,6.832508912706237
21032345,中古マンション等,,21201,岐阜県,岐阜市,早田東町,岐阜,30分?60分,４ＬＤＫ,85,,,,平成16年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第1四半期,未改装,,7.2552725051033065
21020144,中古マンション等,,21213,岐阜県,各務原市,那加雄飛ケ丘町,各務原市役所前,8,３ＬＤＫ,75,,,,平成18年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.204119982655925
21005177,中古マンション等,,21201,岐阜県,岐阜市,真砂町,岐阜,16,,60,,,,平成5年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2021年第2四半期,,,7.041392685158225
21037263,中古マンション等,,21201,岐阜県,岐阜市,岩地,岐阜,1H?1H30,４ＬＤＫ,100,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第3四半期,改装済,,7.3222192947339195
21018859,中古マンション等,,21213,岐阜県,各務原市,鵜沼山崎町,鵜沼,6,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第4四半期,未改装,,6.954242509439325
21077828,中古マンション等,,21201,岐阜県,岐阜市,橋本町,岐阜,3,４ＬＤＫ,100,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第4四半期,改装済,,7.623249290397901
21002124,中古マンション等,,21201,岐阜県,岐阜市,清住町,岐阜,8,２ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,7.462397997898956
21002775,中古マンション等,,21201,岐阜県,岐阜市,下土居,岐阜,1H?1H30,３ＬＤＫ,60,,,,,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2021年第2四半期,,,6.6127838567197355
21063018,中古マンション等,,21201,岐阜県,岐阜市,鷺山,岐阜,30分?60分,４ＬＤＫ,95,,,,平成16年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第1四半期,未改装,,7.3979400086720375
21080898,中古マンション等,,21204,岐阜県,多治見市,音羽町,多治見,8,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,未改装,,7.342422680822207
21048836,中古マンション等,,21213,岐阜県,各務原市,蘇原希望町,六軒(岐阜),13,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第3四半期,改装済,,6.8750612633917
21087783,中古マンション等,,21214,岐阜県,可児市,徳野南,日本ライン今渡,,３ＬＤＫ,65,,,,平成7年,,住宅,,,,,,,,2006年第2四半期,未改装,,7.079181246047625
21040137,中古マンション等,,21201,岐阜県,岐阜市,浪花町,岐阜,21,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2016年第4四半期,未改装,,6.0
21004437,中古マンション等,,21201,岐阜県,岐阜市,橋本町,岐阜,4,,50,,,,平成19年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2021年第3四半期,未改装,,7.431363764158987
21076645,中古マンション等,,21201,岐阜県,岐阜市,幸ノ町,岐阜,14,４ＬＤＫ,80,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第3四半期,未改装,,7.204119982655925
21010409,中古マンション等,,21204,岐阜県,多治見市,音羽町,多治見,6,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,改装済,,7.2552725051033065
21039302,中古マンション等,,21201,岐阜県,岐阜市,八代,岐阜,1H?1H30,３ＬＤＫ,95,,,,平成16年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,未改装,,7.176091259055681
21005011,中古マンション等,,21201,岐阜県,岐阜市,平和通,岐阜,1H?1H30,３ＬＤＫ,85,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.230448921378274
21003126,中古マンション等,,21201,岐阜県,岐阜市,曽我屋,岐阜,1H?1H30,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2020年第4四半期,未改装,調停・競売等,6.531478917042255
21035247,中古マンション等,,21204,岐阜県,多治見市,田代町,多治見,8,４ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,調停・競売等,7.204119982655925
21038715,中古マンション等,,21201,岐阜県,岐阜市,幸ノ町,岐阜,12,２ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,7.176091259055681
21086738,中古マンション等,,21213,岐阜県,各務原市,蘇原東栄町,蘇原,,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2005年第4四半期,改装済,,6.924279286061882
21062972,中古マンション等,,21204,岐阜県,多治見市,昭和町,多治見,9,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.361727836017593
21010936,中古マンション等,,21204,岐阜県,多治見市,田代町,多治見,6,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.230448921378274
21005085,中古マンション等,,21201,岐阜県,岐阜市,本荘西,岐阜,30分?60分,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2017年第1四半期,未改装,,6.778151250383644
21059924,中古マンション等,,21202,岐阜県,大垣市,丸の内,大垣,13,３ＤＫ,55,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第3四半期,未改装,,6.778151250383644
21005907,中古マンション等,,21201,岐阜県,岐阜市,領下,岐阜,30分?60分,３ＬＤＫ,70,,,,平成14年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2021年第2四半期,,,7.204119982655925
21077100,中古マンション等,,21201,岐阜県,岐阜市,早田栄町,岐阜,,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,60.0,400.0,2007年第1四半期,未改装,,7.176091259055681
21039955,中古マンション等,,21204,岐阜県,多治見市,太平町,多治見,15,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第3四半期,改装済,,7.079181246047625
21019511,中古マンション等,,21213,岐阜県,各務原市,蘇原東栄町,蘇原,9,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第4四半期,未改装,,6.991226075692495
21000187,中古マンション等,,21201,岐阜県,岐阜市,茜部菱野,岐阜,30分?60分,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第4四半期,改装済,,7.041392685158225
21079289,中古マンション等,,21202,岐阜県,大垣市,見取町,大垣,8,４ＬＤＫ,80,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,7.176091259055681
21037994,中古マンション等,,21201,岐阜県,岐阜市,加納本石町,岐阜,18,４ＬＤＫ,85,,,,平成22年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2016年第4四半期,未改装,,7.361727836017593
21057309,中古マンション等,,21201,岐阜県,岐阜市,美園町,岐阜,16,４ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第1四半期,未改装,,6.812913356642856
21006052,中古マンション等,,21201,岐阜県,岐阜市,六条南,岐阜,30分?60分,４ＬＤＫ,85,,,,平成13年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2021年第1四半期,改装済,,7.278753600952829
21049343,中古マンション等,,21213,岐阜県,各務原市,那加昭南町,各務原市役所前,8,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,50.0,200.0,2011年第4四半期,改装済,,6.944482672150168
21033309,中古マンション等,,21201,岐阜県,岐阜市,弁天町,岐阜,24,４ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2010年第3四半期,未改装,,7.204119982655925
21035063,中古マンション等,,21201,岐阜県,岐阜市,尼ケ崎町,岐阜,30分?60分,３ＬＤＫ,65,,,,昭和57年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第4四半期,未改装,,6.672097857935717
21077097,中古マンション等,,21201,岐阜県,岐阜市,早田栄町,岐阜,30分?60分,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,改装済,,7.176091259055681
21000362,中古マンション等,,21201,岐阜県,岐阜市,尼ケ崎町,岐阜,30分?60分,３ＬＤＫ,65,,,,昭和57年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2018年第3四半期,改装済,,6.633468455579586
21085550,中古マンション等,,21212,岐阜県,土岐市,泉東窯町,土岐市,,１Ｋ,25,,,,平成4年,,住宅,,,,,,,,2006年第1四半期,未改装,,6.6127838567197355
21005438,中古マンション等,,21201,岐阜県,岐阜市,宮北町,岐阜,23,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第1四半期,,,7.204119982655925
21032922,中古マンション等,,21201,岐阜県,岐阜市,西荘,西岐阜,11,３ＬＤＫ,95,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.361727836017593
21010733,中古マンション等,,21204,岐阜県,多治見市,栄町,多治見,6,２ＬＤＫ,75,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,未改装,,7.431363764158987
21018860,中古マンション等,,21213,岐阜県,各務原市,鵜沼山崎町,鵜沼,7,３ＬＤＫ,70,,,,平成2年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第3四半期,未改装,,6.954242509439325
21001281,中古マンション等,,21201,岐阜県,岐阜市,鹿島町,岐阜,30分?60分,２ＬＤＫ,65,,,,平成16年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第4四半期,未改装,,7.079181246047625
21019513,中古マンション等,,21213,岐阜県,各務原市,蘇原東栄町,蘇原,9,４ＬＤＫ,85,,,,平成13年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第2四半期,改装済,,7.230448921378274
21029236,中古マンション等,,21201,岐阜県,岐阜市,尼ケ崎町,岐阜,30分?60分,３ＬＤＫ,65,,,,昭和57年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第4四半期,未改装,,6.763427993562937
21032761,中古マンション等,,21201,岐阜県,岐阜市,浪花町,岐阜,23,１Ｒ,15,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第4四半期,改装済,,6.301029995663981
21008236,中古マンション等,,21202,岐阜県,大垣市,室本町,大垣,14,４ＬＤＫ,75,,,,平成10年,,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第1四半期,未改装,調停・競売等,7.0
21002315,中古マンション等,,21201,岐阜県,岐阜市,五坪,岐阜,25,４ＬＤＫ,100,,,,,,住宅,住宅,,,,第１種住居地域,60.0,200.0,2022年第1四半期,未改装,,6.6020599913279625
21076687,中古マンション等,,21201,岐阜県,岐阜市,五坪,岐阜,18,４ＬＤＫ,100,,,,昭和56年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第4四半期,未改装,,7.0
21008106,中古マンション等,,21202,岐阜県,大垣市,見取町,大垣,4,３ＬＤＫ,70,,,,平成8年,,,,,,,商業地域,80.0,400.0,2021年第4四半期,未改装,,7.146128035678238
