ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
43060089,中古マンション等,,43103,熊本県,熊本市西区,田崎,熊本,19,４ＬＤＫ,85,,,,平成3年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第2四半期,未改装,,7.041392685158225
43039342,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,18,１Ｒ,15,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.146128035678238
43001136,中古マンション等,,43101,熊本県,熊本市中央区,米屋町,熊本,15,４ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,その他,,,,,,,2021年第4四半期,未改装,,6.8750612633917
43033003,中古マンション等,,43101,熊本県,熊本市中央区,本荘,熊本,25,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,未改装,,6.176091259055681
43002165,中古マンション等,,43101,熊本県,熊本市中央区,本荘,南熊本,15,４ＬＤＫ,75,,,,平成9年,ＲＣ,,,,,,商業地域,80.0,400.0,2019年第4四半期,未改装,,7.230448921378274
43029119,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,19,２ＬＤＫ,50,,,,,ＲＣ,住宅,その他,,,,,,,2014年第4四半期,,,7.230448921378274
43001676,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,市立体育館前,10,３ＬＤＫ,85,,,,平成27年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第1四半期,未改装,,7.491361693834273
43029634,中古マンション等,,43101,熊本県,熊本市中央区,横紺屋町,熊本,18,２ＬＤＫ,60,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第3四半期,,,7.204119982655925
43002205,中古マンション等,,43101,熊本県,熊本市中央区,南熊本,南熊本,4,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,,住宅,,,,,,,2021年第4四半期,改装済,,7.176091259055681
43000185,中古マンション等,,43101,熊本県,熊本市中央区,大江,新水前寺,9,３ＬＤＫ,70,,,,平成25年,ＲＣ,,住宅,,,,,,,2020年第4四半期,未改装,,7.380211241711606
43001804,中古マンション等,,43101,熊本県,熊本市中央区,坪井,上熊本(ＪＲ・熊本電鉄),24,１Ｋ,15,,,,平成3年,ＳＲＣ,,,,,,近隣商業地域,80.0,300.0,2021年第3四半期,未改装,,6.301029995663981
43065566,中古マンション等,,43101,熊本県,熊本市中央区,上通町,熊本,30分?60分,３ＬＤＫ,75,,,,昭和52年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第3四半期,未改装,,7.041392685158225
43001475,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,水前寺,18,４ＬＤＫ,85,,,,平成16年,,,住宅,,,,近隣商業地域,80.0,300.0,2018年第2四半期,未改装,,7.477121254719663
