ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
35037578,中古マンション等,,35201,山口県,下関市,秋根東町,新下関,6,３ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第3四半期,改装済,,7.3979400086720375
35028341,中古マンション等,,35201,山口県,下関市,一の宮住吉,新下関,21,３ＬＤＫ,80,,,,平成4年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第1四半期,改装済,,6.973127853599698
35013823,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,4,３ＬＤＫ,65,,,,平成29年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2021年第2四半期,未改装,,7.3979400086720375
35026425,中古マンション等,,35201,山口県,下関市,上田中町,下関,30分?60分,３ＬＤＫ,75,,,,昭和63年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,改装済,,7.113943352306837
35000881,中古マンション等,,35201,山口県,下関市,上田中町,下関,30分?60分,４ＬＤＫ,65,,,,,,,その他,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,,6.698970004336019
35029883,中古マンション等,,35215,山口県,周南市,慶万町,徳山,20,３ＬＤＫ,65,,,,平成22年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第1四半期,改装済,,7.3222192947339195
35022508,中古マンション等,,35201,山口県,下関市,宮田町,下関,30分?60分,３ＬＤＫ,85,,,,平成18年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.342422680822207
35044091,中古マンション等,,35215,山口県,周南市,梅園町,徳山,13,,65,,,,昭和49年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,改装済,,6.568201724066995
35020381,中古マンション等,,35201,山口県,下関市,入江町,下関,16,４ＬＤＫ,90,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2014年第2四半期,未改装,,7.518513939877887
35051377,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,9,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2008年第1四半期,未改装,,7.204119982655925
35026345,中古マンション等,,35215,山口県,周南市,大字徳山,徳山,13,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,6.531478917042255
35010212,中古マンション等,,35206,山口県,防府市,駅南町,防府,8,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第4四半期,未改装,,7.342422680822207
35013828,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,5,３ＬＤＫ,60,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,6.903089986991944
35026052,中古マンション等,,35201,山口県,下関市,伊倉東町,新下関,6,４ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.380211241711606
35036205,中古マンション等,,35206,山口県,防府市,八王子,防府,6,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,6.99563519459755
35024513,中古マンション等,,35201,山口県,下関市,東大和町,下関,9,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,7.2552725051033065
35052529,中古マンション等,,35215,山口県,周南市,大字徳山,徳山,16,３ＬＤＫ,85,,,,平成15年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,未改装,,7.176091259055681
35033647,中古マンション等,,35203,山口県,山口市,下竪小路,山口(山口),14,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,改装済,,7.230448921378274
35008357,中古マンション等,,35203,山口県,山口市,中市町,山口(山口),9,２ＬＤＫ＋Ｓ,65,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.3222192947339195
35013880,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,4,３ＬＤＫ,60,,,,平成6年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第1四半期,改装済,,7.113943352306837
35031870,中古マンション等,,35203,山口県,山口市,湯田温泉,湯田温泉,11,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,改装済,,7.041392685158225
35027850,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,5,３ＬＤＫ,60,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,,7.041392685158225
35048003,中古マンション等,,35201,山口県,下関市,上新地町,下関,15,３ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,6.944482672150168
35001773,中古マンション等,,35201,山口県,下関市,長府外浦町,長府,30分?60分,３ＬＤＫ,70,,,,平成23年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,未改装,,7.2552725051033065
35000391,中古マンション等,,35201,山口県,下関市,一の宮町,新下関,15,４ＬＤＫ,90,,,,平成22年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第1四半期,未改装,,7.361727836017593
35031836,中古マンション等,,35201,山口県,下関市,上田中町,下関,30分?60分,３ＬＤＫ,85,,,,平成20年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第2四半期,未改装,,7.342422680822207
35020571,中古マンション等,,35201,山口県,下関市,熊野西町,新下関,28,４ＬＤＫ,85,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,40.0,80.0,2014年第4四半期,改装済,,7.230448921378274
35007466,中古マンション等,,35203,山口県,山口市,楠木町,湯田温泉,23,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2019年第3四半期,未改装,,7.0
35031876,中古マンション等,,35203,山口県,山口市,湯田温泉,湯田温泉,6,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.0
35001443,中古マンション等,,35201,山口県,下関市,新地町,下関,11,１ＬＤＫ,60,,,,昭和62年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,未改装,,6.892094602690481
35052570,中古マンション等,,35215,山口県,周南市,速玉町,徳山,13,４ＬＤＫ,90,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第4四半期,,,7.146128035678238
35006431,中古マンション等,,35203,山口県,山口市,今井町,湯田温泉,4,４ＬＤＫ,85,,,,平成12年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2021年第3四半期,未改装,,7.079181246047625
35020451,中古マンション等,,35201,山口県,下関市,上新地町,下関,15,３ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,改装済,,7.041392685158225
35007026,中古マンション等,,35203,山口県,山口市,小郡下郷,新山口,4,３ＬＤＫ,75,,,,平成26年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第4四半期,未改装,,7.3979400086720375
35052622,中古マンション等,,35215,山口県,周南市,松保町,徳山,15,３ＬＤＫ,80,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,7.146128035678238
35046835,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,8,３ＬＤＫ,75,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,未改装,,7.380211241711606
35001323,中古マンション等,,35201,山口県,下関市,熊野町,新下関,26,３ＬＤＫ,65,,,,平成6年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第3四半期,未改装,,7.041392685158225
35049605,中古マンション等,,35203,山口県,山口市,小郡黄金町,新山口,4,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第1四半期,未改装,,7.3222192947339195
35007064,中古マンション等,,35203,山口県,山口市,小郡下郷,新山口,5,３ＬＤＫ,70,,,,平成29年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,7.477121254719663
35007252,中古マンション等,,35203,山口県,山口市,小郡平成町,新山口,13,３ＬＤＫ,70,,,,平成21年,ＲＣ,,住宅,,,,商業地域,80.0,500.0,2020年第1四半期,未改装,,7.361727836017593
35041918,中古マンション等,,35215,山口県,周南市,月丘町,徳山,18,２ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,未改装,,7.176091259055681
35008118,中古マンション等,,35203,山口県,山口市,中央,山口(山口),19,３ＬＤＫ,70,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第3四半期,改装済,,7.041392685158225
